0,state,lat,long,country
3218,WI,45.2401,-87.3193,US
3219,WI,45.1995,-87.41,US
3220,WI,45.0784,-87.4443,US
3221,WI,45.0987,-87.6379,US
3222,WI,45.2217,-87.6956,US
3223,WI,45.3367,-87.6462,US
3224,WI,45.3869,-87.6956,US
3225,WI,45.3425,-87.8549,US
3226,WI,45.4813,-87.7945,US
3227,WI,45.5679,-87.7945,US
3228,WI,45.6764,-87.7876,US
3229,WI,45.7934,-87.9936,US
3230,WI,45.8077,-88.1145,US
3231,WI,45.8728,-88.0733,US
3232,WI,45.9521,-88.1982,US
3233,WI,46.0122,-88.5498,US
3234,WI,45.997,-88.7036,US
3235,WI,46.038,-88.8451,US
3236,WI,46.1389,-89.0909,US
3237,WI,46.3412,-90.1195,US
3238,WI,46.5664,-90.4147,US
3239,WI,47.2876,-89.9615,US
3240,WI,47.31,-90.6578,US
3241,WI,46.7079,-92.0352,US
3242,WI,46.5928,-92.2948,US
3243,WI,46.0761,-92.2975,US
3244,WI,46.0132,-92.3579,US
3245,WI,45.9769,-92.5227,US
3246,WI,45.8135,-92.7466,US
3247,WI,45.614,-92.8564,US
3248,WI,45.5477,-92.7754,US
3249,WI,45.4293,-92.6587,US
3250,WI,45.3029,-92.7136,US
3251,WI,44.9648,-92.7466,US
3252,WI,44.7877,-92.7686,US
3253,WI,44.653,-92.6422,US
3254,WI,44.5504,-92.3552,US
3255,WI,44.4652,-92.2632,US
3256,WI,44.4024,-92.0654,US
3257,WI,44.258,-91.8745,US
3258,WI,44.06,-91.6383,US
3259,WI,43.9612,-91.4941,US
3260,WI,43.8296,-91.3184,US
3261,WI,43.644,-91.2524,US
3262,WI,43.5167,-91.2305,US
3263,WI,43.3342,-91.2085,US
3264,WI,43.2932,-91.0547,US
3265,WI,43.1651,-91.1865,US
3266,WI,43.0257,-91.1536,US
3267,WI,42.9082,-91.1426,US
3268,WI,42.7692,-91.0547,US
3269,WI,42.6915,-90.791,US
3270,WI,42.634,-90.7031,US
3271,WI,42.5096,-90.6303,US
3272,WV,39.7188,-79.4765,US
3273,WV,39.2057,-79.4806,US
3274,WV,39.4871,-79.0576,US
3275,WV,39.4394,-78.9725,US
3276,WV,39.6438,-78.7747,US
3277,WV,39.5369,-78.6703,US
3278,WV,39.521,-78.5742,US
3279,WV,39.521,-78.4644,US
3280,WV,39.6015,-78.4094,US
3281,WV,39.6395,-78.3517,US
3282,WV,39.6205,-78.2817,US
3283,WV,39.6839,-78.2405,US
3284,WV,39.6935,-78.1732,US
3285,WV,39.5972,-77.8835,US
3286,WV,39.4987,-77.7859,US
3287,WV,39.3279,-77.731,US
3288,WV,39.1279,-77.8271,US
3289,WV,39.4563,-78.3421,US
3290,WV,39.3407,-78.3408,US
3291,WV,39.1918,-78.4341,US
3292,WV,39.1652,-78.4053,US
3293,WV,39.0299,-78.5715,US
3294,WV,39.016,-78.5522,US
3295,WV,38.8846,-78.7843,US
3296,WV,38.7669,-78.8722,US
3297,WV,38.8451,-78.9917,US
3298,WV,38.7102,-79.0974,US
3299,WV,38.6555,-79.1029,US
3300,WV,38.4106,-79.3007,US
3301,WV,38.46,-79.4792,US
3302,WV,38.5342,-79.5314,US
3303,WV,38.5868,-79.6481,US
3304,WV,38.4869,-79.6962,US
3305,WV,38.4213,-79.6989,US
3306,WV,38.3557,-79.769,US
3307,WV,38.2813,-79.7937,US
3308,WV,38.1518,-79.9365,US
3309,WV,38.0232,-79.9818,US
3310,WV,37.8835,-80.137,US
3311,WV,37.7295,-80.2592,US
3312,WV,37.6795,-80.2881,US
3313,WV,37.6295,-80.2194,US
3314,WV,37.5391,-80.3224,US
3315,WV,37.5315,-80.2881,US
3316,WV,37.4988,-80.3032,US
3317,WV,37.4182,-80.4776,US
3318,WV,37.4814,-80.5119,US
3319,WV,37.3691,-80.7715,US
3320,WV,37.4214,-80.8635,US
3321,WV,37.3429,-80.8525,US
3322,WV,37.2872,-81.0516,US
3323,WV,37.2598,-81.2741,US
3324,WV,37.3254,-81.3675,US
3325,WV,37.2019,-81.5543,US
3326,WV,37.1953,-81.6724,US
3327,WV,37.2697,-81.7685,US
3328,WV,37.3003,-81.8701,US
3329,WV,37.3636,-81.9333,US
3330,WV,37.4574,-81.9772,US
3331,WV,37.4912,-82.0308,US
3332,WV,37.6142,-82.1558,US
3333,WV,37.8054,-82.3535,US
3334,WV,38.0481,-82.5513,US
3335,WV,38.1864,-82.6392,US
3336,WV,38.3761,-82.5966,US
3337,WV,38.4106,-82.4854,US
3338,WV,38.4407,-82.3412,US
3339,WV,38.589,-82.2876,US
3340,WV,38.5976,-82.1764,US
3341,WV,38.798,-82.2148,US
3342,WV,39.016,-82.028,US
3343,WV,38.9615,-81.9649,US
3344,WV,38.875,-81.8756,US
3345,WV,38.937,-81.7671,US
3346,WV,39.0117,-81.7657,US
3347,WV,39.08,-81.752,US
3348,WV,39.179,-81.7465,US
3349,WV,39.2642,-81.5872,US
3350,WV,39.3969,-81.4499,US
3351,WV,39.3481,-81.3675,US
3352,WV,39.4012,-81.237,US
3353,WV,39.4691,-81.1093,US
3354,WV,39.5644,-81.0104,US
3355,WV,39.612,-80.9198,US
3356,WV,39.6522,-80.8319,US
3357,WV,39.8054,-80.8072,US
3358,WV,39.8802,-80.7893,US
3359,WV,39.8518,-80.799,US
3360,WV,40.098,-80.7495,US
3361,WV,40.2282,-80.7262,US
3362,WV,40.3926,-80.6918,US
3363,WV,40.591,-80.6451,US
3364,WV,40.6338,-80.5188,US
3365,WV,39.7241,-80.5174,US
3366,WV,39.7209,-79.4778,US
3367,WY,41.0037,-104.0556,US
3368,WY,44.9949,-104.0584,US
3369,WY,44.9998,-111.0539,US
3370,WY,40.9986,-111.0457,US
3371,WY,41.0006,-104.0556,US
